submission_id,submitted_answer,submission_time,exercise_id,is_correct,student_id,category
6814,"select a.id,a.first_name,a.last_name
from person a,movie b,crew c,scene d
where a.id=c.id 
  and b.production_year=1960 
  and lower(b.title)='psycho'
  and b.title=c.title
  and b.production_year=c.production_year
  and b.title=d.title
  and b.production_year=d.production_year
group by a.id,a.first_name,a.last_name
having count(*)=1;
",2018-08-30 13:55:59.700288+10,10,0,205,partially correct
6815,"select ma1.title,ma1.production_year,p.first_name,p.last_name
from
  (select title,production_year 
   from Movie_Award  
   where lower(award_name)='bafta film award' and lower(category)='best film' and lower(result)='won') as ma1,
   person as p,Director as d
where ma1.title=d.title and ma1.production_year=d.production_year and d.id=p.id;",2018-08-30 13:56:13.505061+10,8,1,223,correct
6816,"WITH role_count AS (SELECT id,COUNT(description) tot FROM person NATURAL JOIN role
GROUP BY id)

SELECT first_name,last_name,title,production_year,description FROM person NATURAL JOIN role
WHERE id IN (SELECT id FROM role_count 
		WHERE tot = (SELECT MAX(tot) FROM role_count));",2018-08-30 13:56:27.144024+10,15,1,25,correct
6817,"SELECT id, first_name, last_name FROM PERSON WHERE id IN (
SELECT D.id FROM WRITER W JOIN DIRECTOR D ON D.id = W.id GROUP BY D.id HAVING count(D.id) >= 2);",2018-08-30 13:56:37.351701+10,4,0,384,partially correct
6818,"SELECT country FROM RESTRICTION
WHERE title = 'Shakespeare in Love' and description = 'M';",2018-08-30 13:56:39.888271+10,6,1,224,correct
6819,"select a.id,count(*)
from (select w.id ,w.title
from writer w
union all
select d.id,d.title
from director d) as a
group by a.id
order by count(*) desc
limit 1;",2018-08-30 13:56:54.013182+10,14,0,298,partially correct
6820,"SELECT production_year, COUNT(*)
FROM movie
WHERE production_year>1990 AND production_year<1994
GROUP BY production_year;",2018-08-30 13:57:32.519921+10,2,1,233,correct
6821,"select count(distinct writer.id)
from writer
left outer join person
on writer.id = person.id
where person.year_born = 1935;",2018-08-30 14:00:31.345994+10,1,1,358,correct
6822," 
 select person.id, first_name,last_name from person,
 ( 
 
select d.id,count(*) as c
from director as d
 where exists
 (
 select id 
 from writer as w 
 where d.id=w.id and d.title=w.title and d.production_year=w.production_year
 ) 
 group by d.id
 
 )as foo where person.id=foo.id and c>1;",2018-08-30 14:01:37.577635+10,4,1,91,correct
6823,"select count(*)
from person p
where exists (select id from writer w where w.id = p.id ) and year_born = 1935;",2018-08-30 14:02:22.386006+10,1,1,378,correct
6824,"SELECT COUNT(*)
FROM WRITER_AWARD wa,
	WRITER w,
	PERSON p
WHERE wa.id = w.id
	AND wa.production_year = w.production_year
	AND wa.title = w.title
	AND w.id = p.id
	AND lower(p.first_name) = 'woody'
	AND lower(p.last_name) = 'allen'
	AND wa.year_of_award >= 1991
	AND wa.year_of_award <= 1995
	AND lower(wa.result) = 'won';",2018-08-30 14:03:06.45639+10,9,1,177,correct
6825,;,2018-08-30 14:04:14.053381+10,15,0,263,noninterpretable
6826,"select production_year, count(*)
from movie
where production_year>1990 and production_year<1994
group by production_year;",2018-08-30 14:04:41.498091+10,2,1,378,correct
6827,select country from restriction r where title = ‘Shakespeare in Love’ and r.description = 'M'; ,2018-08-30 14:05:09.265072+10,6,0,183,noninterpretable
6828,select country from restriction  where lower(title) = 'shakespeare in love' and description = 'M'; ,2018-08-30 14:06:27.122612+10,6,1,183,correct
6829,"select role.id
from role NATURAL JOIN (select title,production_year from scene
where scene.production_year=1960 and lower(scene.title)=""psycho"" and scene.scene_no=1) as psycho;",2018-08-30 14:06:42.254898+10,10,0,307,partially correct
6830,"SELECT id, first_name, last_name FROM PERSON WHERE id IN (
SELECT D.id FROM WRITER W JOIN DIRECTOR D ON D.id = W.id AND D.title = W.title GROUP BY D.id HAVING count(*) >= 2);",2018-08-30 14:06:47.087369+10,4,1,384,correct
6831,"select count(*)
from person p
where not exists (select d.id from director d where d.id = p.id);",2018-08-30 14:06:52.179462+10,12,1,378,correct
6832,"SELECT COUNT(*)
FROM PERSON p, DIRECTOR d
WHERE p.id != d.id;",2018-08-30 14:06:53.347157+10,12,0,50,partially correct
6833,"select count(*)
from (select id,firt_name,last_name from writer where lower(first_name)='woody'AND lower(last_name)=‘allen’)as xx,
writer_award wa
where wa.id = xx.id and lower(wa.result)='won',wa.production_year>=1991 and wa.production_year<=1995;",2018-08-30 14:07:26.62312+10,9,0,293,noninterpretable
6834,"select role.id
from role NATURAL JOIN (select title,production_year from scene
where scene.production_year=1960 and lower(scene.title)=""psycho"" and scene.scene_no=1) as psycho;",2018-08-30 14:07:33.579061+10,10,0,307,partially correct
6835,"with t2 as (select first_name,last_name,title,production_year,number
from person,role,(select id,count(*) as number
from role
group by id) t1
where person.id=t1.id and person.id=role.id) 
select first_name,last_name,title,production_year
from t2
where t2.number=(select max(number) from t2);",2018-08-30 14:08:09.117952+10,15,0,397,partially correct
6836,"with t2 as (select first_name,last_name,title,production_year,number,description
from person,role,(select id,count(*) as number
from role
group by id) t1
where person.id=t1.id and person.id=role.id) 
select first_name,last_name,title,production_year,description
from t2
where t2.number=(select max(number) from t2);",2018-08-30 14:09:11.147745+10,15,1,397,correct
6837,"select  production_year, count(title) as numbers
from movie
where production_year >= 1991
and production_year < 1994
group by production_year;
",2018-08-30 14:09:19.592965+10,2,1,358,correct
6838,"select distinct id
from movie m, director d, writer w
where m.title = d.title
and m.production_year = d.production_year
and m.title = w.title
and m.productino_year = w.production_year
and d.id = w.id
and id = (select count(id) from movie, director, writer
where m.title = d.title
and m.production_year = d.production_year
and m.title = w.title
and m.productino_year = w.production_year
and d.id = w.id
group by id
having max(count(id));

",2018-08-30 14:09:23.694654+10,14,0,250,noninterpretable
6839,"SELECT id
FROM person
WHERE year_born = 
	(SELECT MAX(year_born)
	FROM (SELECT *
		FROM person
		WHERE NOT EXISTS year_born = MAX(year_born)
		GROUP BY id)
	);",2018-08-30 14:09:28.953771+10,3,0,81,noninterpretable
6840,"SELECT id, first_name, last_name FROM PERSON
where year_born  = max_year_born;",2018-08-30 14:09:45.850233+10,7,0,224,noninterpretable
6841,"SELECT COUNT(*)
FROM PERSON p, DIRECTOR d
WHERE p.id != d.id;",2018-08-30 14:09:57.517497+10,12,0,50,partially correct
6842,"SELECT
    id,
    first_name,
    last_name
FROM
    person p
WHERE
    p.year_born = (
        SELECT
            max(year_born)
        FROM
            person );",2018-08-30 14:10:32.12133+10,7,1,224,correct
6843,"SELECT COUNT(*)
FROM PERSON p
WHERE NOT EXISTS (SELECT * FROM DIRECTOR d WHERE p.id = d.id);",2018-08-30 14:10:34.68167+10,12,1,50,correct
6844,"select person.id, person.first_name, person.last_name from person, (select MAX(year_born) as m from person) 
as h where person.year_born = h.m;",2018-08-30 14:10:45.713575+10,7,1,183,correct
6845,SELECT;,2018-08-30 14:11:59.513036+10,8,0,224,noninterpretable
6848,"SELECT W.title, M.production_year FROM MOVIE M JOIN WRITER W ON M.title = W.title WHERE W.id = (
SELECT P.id FROM WRITER W JOIN PERSON P ON W.id = P.id WHERE P.first_name = ""Kevin"" AND P.last_name = ""Williamson"");",2018-08-30 14:12:31.494889+10,5,1,384,correct
6849,"SELECT dw.id, dw.first_name, dw.last_name 
FROM (person p NATURAL JOIN director NATURAL JOIN writer) AS dw 
GROUP BY dw.id 
HAVING count(*) > 1;",2018-08-30 14:12:47.494554+10,4,1,396,correct
6850,"select count(*) as num
from(
select m.title,m.production_year
from movie m
where not exists(select *
	from movie_award ma,crew_award ca,director_award da,writer_award wa,actor_award aa
	where m.title =ma.title and m.production_year=ma.production_year and ma.result='won'
	and m.title=ca.title and m.production_year=ca.production_year and ca.result='won'
	and m.title=da.title and m.production_year=da.production_year and da.result='won'
	and m.title=wa.title and m.production_year=wa.production_year and wa.result='won'
	and m.title=aa.title and m.production_year=aa.production_year and aa.result='won') ) as a ;
",2018-08-30 14:13:25.705514+10,11,0,230,partially correct
6851,"
SELECT person.first_name, person.last_name,role.title, role.production_year, role.description 
FROM person, movie,role,(SELECT role.id
                   FROM person, role 
                   WHERE role.id = person.id
                   GROUP BY role.id
                   HAVING COUNT(*)>=0
                   ORDER BY COUNT(*) DESC
			  LIMIT 1) AS rolenum
WHERE role.id = rolenum.id AND role.id = person.id
      AND role.title = movie.title AND role.production_year = movie.production_year; ",2018-08-30 14:15:01.109645+10,15,1,165,correct
6852,"SELECT R.country FROM RESTRICTION R JOIN MOVIE M ON M.title = R.title WHERE M.title = ""Shakespeare in Love"" AND R.description = ""M"";
",2018-08-30 14:15:14.148929+10,6,1,384,correct
6853,"select id,first_name,last_name from Person
where id IN
(Select W.id from Director D,Writer W
where D.title=W.title AND D.id=W.id 
group by W.id
having count(*)>=2);",2018-08-30 14:15:38.765038+10,4,1,202,correct
6854,"select count(distinct writer.id)
from writer
inner join person
on writer.id = person.id
where person.year_born = 1935;",2018-08-30 14:16:37.797481+10,1,1,358,correct
6855,"SELECT id, first_name, last_name FROM PERSON ORDER BY year_born DESC LIMIT 1;",2018-08-30 14:17:12.422547+10,7,1,384,correct
6856,"select p.id, p.first_name, p.last_name
from person p
where exists (

select d.id, count(*)
from director d, writer w
where d.id = w.id and d.title = w.title and w.production_year = d.production_year and d.id = p.id
group by d.id
having count(*)>1

);",2018-08-30 14:17:38.413983+10,4,1,378,correct
6857,"SELECT title, production_year first_name, last_name FROM PERSON NATURAL JOIN DIRECTOR NATURAL JOIN MOVIE_AWARD
WHERE award_name = 'BAFTA Film Award' AND category = 'Best Film';",2018-08-30 14:18:19.426101+10,8,0,224,partially correct
6858,"SELECT p.id, p.first_name, p.last_name
FROM person p, (SELECT *,MAX(year_born)
                FROM person) AS h
WHERE p.id=h.id;",2018-08-30 14:19:41.861926+10,7,1,227,correct
6859,"select first_name, last_name from person, (select id from director, (select*from movie_award where lower(category) = 'best film' and lower(award_name) = 'bafta film award') as m
where director.title = m.title) as a where person.id = a.id;",2018-08-30 14:19:46.507307+10,8,0,183,partially correct
6860,"select title, production_year
from person natural join writer
where first_name = ""Kevin"" and last_name = ""Williamson"";",2018-08-30 14:19:49.935855+10,5,1,378,correct
6861,"SELECT
    r.id
FROM
    scene s,
    appearance a,
    ROLE r
WHERE
    s.title = a.title
    AND s.production_year = a.production_year
    AND s.scene_no = a.scene_no
    AND s.title = r.title
    AND s.production_year = r.production_year
    AND a.description = r.description
    AND lower(a.title) = 'psycho'
    AND a.production_year = 1960
GROUP BY
    r.id
HAVING
    count(*) = 1;
",2018-08-30 14:20:51.619553+10,10,1,205,correct
6862,"Select * from (Select count(*) as check_max ,table1.id from (select id,title,production_year from writer
UNION
select id,title,production_year from director) as table1
group by table1.id) as e where e.check_max in (
Select max(check_max) from
(
Select count(*) as check_max ,table1.id from (select id,title,production_year from writer
UNION
select id,title,production_year from director) as table1
group by table1.id
) as table2)
;",2018-08-30 14:20:58.929831+10,14,0,16,partially correct
6863,"SELECT P.first_name, P.last_name FROM PERSON P JOIN DIRECTOR D ON P.id = D.id WHERE D.title in (
SELECT M.title FROM MOVIE_AWARD MA JOIN MOVIE M ON MA.title = M.title WHERE MA.award_name = ""BAFTA Film Award"" AND MA.category = ""best film"");",2018-08-30 14:21:15.482528+10,8,0,384,partially correct
6864,"select id
from (select id, count(*) as num
	from (select d.id, title, production_year 
		from director d 
		union 
		select w.id, title, production_year 
		from writer w
		) 
	group by id) nj
where nj.num = (
	(select max(num)
		from (select id, count(*) as num
			from (select d.id, title, production_year 
				from director d 
				union 
				select w.id, title, production_year 
				from writer w
				)
			group by id)
		)
	)
;",2018-08-30 14:21:16.375433+10,14,1,109,correct
